"グループ番号","グループ属性","グループ人数","町丁目コード","座標X","座標Y","校区番号","町丁目名","小学校区名"
3006004,8,1,"103013107",-31597.28,-24458.61,9,"熊本市西区 上代 七丁目","城山小学校"
3006005,8,1,"103012102",-32197.14,-24166.64,9,"熊本市西区 城山大塘 二丁目","城山小学校"
3006006,8,1,"103013106",-31348.91,-25061.3,9,"熊本市西区 上代 六丁目","城山小学校"
3006007,8,1,"103012101",-32095.61,-24477.35,9,"熊本市西区 城山大塘 一丁目","城山小学校"
3006009,8,1,"103013109",-31865.61,-24062.59,9,"熊本市西区 上代 九丁目","城山小学校"
3006010,8,1,"103013109",-31799.65,-23965.67,9,"熊本市西区 上代 九丁目","城山小学校"
3006011,8,1,"103015002",-31423.76,-25099.92,9,"熊本市西区 城山半田 二丁目","城山小学校"
3006012,8,1,"103016002",-33171.99,-25039.41,9,"熊本市西区 城山薬師 二丁目","城山小学校"
3006013,8,1,"103014002",-32442.5,-24469.65,9,"熊本市西区 城山下代 二丁目","城山小学校"
3006014,8,1,"103014004",-32696.14,-24166.43,9,"熊本市西区 城山下代 四丁目","城山小学校"
3006015,8,1,"103016002",-33084.75,-24991.47,9,"熊本市西区 城山薬師 二丁目","城山小学校"
3006016,8,1,"103013106",-31345.54,-24909.24,9,"熊本市西区 上代 六丁目","城山小学校"
3006017,8,1,"103016002",-33084.75,-24991.47,9,"熊本市西区 城山薬師 二丁目","城山小学校"
3006019,8,1,"103012105",-32836.12,-24042.95,9,"熊本市西区 城山大塘 五丁目","城山小学校"
3006020,8,1,"103015004",-32233.9,-25016.98,9,"熊本市西区 城山半田 四丁目","城山小学校"
3006021,8,1,"103013101",-30631.41,-24236.37,9,"熊本市西区 上代 一丁目","城山小学校"
3006022,8,1,"103015003",-32089.22,-25306.4,9,"熊本市西区 城山半田 三丁目","城山小学校"
3006023,8,1,"103012101",-32111.43,-24562.83,9,"熊本市西区 城山大塘 一丁目","城山小学校"
3006024,8,1,"103012103",-32494.17,-23924.12,9,"熊本市西区 城山大塘 三丁目","城山小学校"
3006025,8,1,"103016002",-33084.75,-24991.47,9,"熊本市西区 城山薬師 二丁目","城山小学校"
3006026,8,1,"103046102",-33106.02,-24744.71,10,"熊本市西区 小島 二丁目","小島小学校"
3006027,8,1,"103015001",-31929.04,-24719.39,9,"熊本市西区 城山半田 一丁目","城山小学校"
3006028,8,1,"103012101",-32138.22,-24551.72,9,"熊本市西区 城山大塘 一丁目","城山小学校"
3006029,8,1,"103014002",-32286.49,-24577.22,9,"熊本市西区 城山下代 二丁目","城山小学校"
3006030,8,1,"103016002",-33084.75,-24991.47,9,"熊本市西区 城山薬師 二丁目","城山小学校"
3006031,8,1,"103015004",-32241.75,-25099.99,9,"熊本市西区 城山半田 四丁目","城山小学校"
3006032,8,1,"103016002",-33199.49,-25289.68,9,"熊本市西区 城山薬師 二丁目","城山小学校"
3006033,8,1,"103013101",-31015.2,-23977.23,9,"熊本市西区 上代 一丁目","城山小学校"
3006035,8,1,"103013109",-31762.38,-24008.15,9,"熊本市西区 上代 九丁目","城山小学校"
3006036,8,1,"103016001",-32603.74,-25280.14,9,"熊本市西区 城山薬師 一丁目","城山小学校"
3006037,8,1,"103013107",-31521.2,-24523.29,9,"熊本市西区 上代 七丁目","城山小学校"
3006038,8,1,"103013107",-31597.28,-24458.61,9,"熊本市西区 上代 七丁目","城山小学校"
3006040,8,1,"103016001",-32771.6,-25403,9,"熊本市西区 城山薬師 一丁目","城山小学校"
3006041,8,1,"103016002",-33084.75,-24991.47,9,"熊本市西区 城山薬師 二丁目","城山小学校"
3006042,8,1,"103013106",-31324.89,-24755.1,9,"熊本市西区 上代 六丁目","城山小学校"
3006043,8,1,"103013101",-31142.11,-23930.33,9,"熊本市西区 上代 一丁目","城山小学校"
3006044,8,1,"103046102",-33051.73,-24809.88,10,"熊本市西区 小島 二丁目","小島小学校"
3006045,8,1,"103046106",-34127.54,-24650.67,10,"熊本市西区 小島 六丁目","小島小学校"
3006047,8,1,"103016002",-33084.75,-24991.47,9,"熊本市西区 城山薬師 二丁目","城山小学校"
3006048,8,1,"103012105",-32836.12,-24042.95,9,"熊本市西区 城山大塘 五丁目","城山小学校"
3006050,8,1,"103016002",-33171.99,-25039.41,9,"熊本市西区 城山薬師 二丁目","城山小学校"
3006051,8,1,"103012105",-32814.36,-24097.65,9,"熊本市西区 城山大塘 五丁目","城山小学校"
3006052,8,1,"103013110",-31781.11,-24501.73,9,"熊本市西区 上代 十丁目","城山小学校"
3006053,8,1,"103016002",-33171.99,-25039.41,9,"熊本市西区 城山薬師 二丁目","城山小学校"
3006054,8,1,"103013110",-31746.92,-24391.99,9,"熊本市西区 上代 十丁目","城山小学校"
3006055,8,1,"103012104",-32651.05,-23798.49,9,"熊本市西区 城山大塘 四丁目","城山小学校"
3006059,8,1,"103016002",-33171.99,-25039.41,9,"熊本市西区 城山薬師 二丁目","城山小学校"
3006060,8,1,"103016002",-33084.75,-24991.47,9,"熊本市西区 城山薬師 二丁目","城山小学校"
3006061,8,1,"103014002",-32298.11,-24476.4,9,"熊本市西区 城山下代 二丁目","城山小学校"
3006063,8,1,"103012104",-32503.78,-23801.41,9,"熊本市西区 城山大塘 四丁目","城山小学校"
3006064,8,1,"103015004",-32241.75,-25099.99,9,"熊本市西区 城山半田 四丁目","城山小学校"
3006065,8,1,"103013107",-31597.28,-24458.61,9,"熊本市西区 上代 七丁目","城山小学校"
3006066,8,1,"103013108",-31548.92,-23922.98,9,"熊本市西区 上代 八丁目","城山小学校"
3006067,8,1,"103013103",-30762.83,-24365.79,9,"熊本市西区 上代 三丁目","城山小学校"
3006068,8,1,"103016002",-33084.75,-24991.47,9,"熊本市西区 城山薬師 二丁目","城山小学校"
3006069,8,1,"103013105",-31272.03,-24790.25,9,"熊本市西区 上代 五丁目","城山小学校"
3006071,8,1,"103015003",-32247.61,-25264.71,9,"熊本市西区 城山半田 三丁目","城山小学校"
3006072,8,1,"103012102",-32229.02,-24080.51,9,"熊本市西区 城山大塘 二丁目","城山小学校"
3006074,8,1,"103015003",-32516.97,-25306.09,9,"熊本市西区 城山半田 三丁目","城山小学校"
3006075,8,1,"103016002",-33084.75,-24991.47,9,"熊本市西区 城山薬師 二丁目","城山小学校"
3006076,8,1,"103016002",-33084.75,-24991.47,9,"熊本市西区 城山薬師 二丁目","城山小学校"
3006077,8,1,"103015002",-31795.17,-25110.24,9,"熊本市西区 城山半田 二丁目","城山小学校"
3006078,8,1,"103013106",-31782.35,-24816.24,9,"熊本市西区 上代 六丁目","城山小学校"
3006079,8,1,"103013105",-30895.28,-24804.86,9,"熊本市西区 上代 五丁目","城山小学校"
3006080,8,1,"103016002",-33171.99,-25039.41,9,"熊本市西区 城山薬師 二丁目","城山小学校"
3006081,8,1,"103012101",-32047.23,-24047,9,"熊本市西区 城山大塘 一丁目","城山小学校"
3006082,8,1,"103012105",-32814.04,-23960.62,9,"熊本市西区 城山大塘 五丁目","城山小学校"
3006083,8,1,"103013101",-31023.86,-23850.81,9,"熊本市西区 上代 一丁目","城山小学校"
3006084,8,1,"103046102",-33151.47,-24870.35,10,"熊本市西区 小島 二丁目","小島小学校"
3006085,8,1,"103013101",-30713.85,-24106.95,9,"熊本市西区 上代 一丁目","城山小学校"
3006086,8,1,"103013103",-30706.69,-24294.29,9,"熊本市西区 上代 三丁目","城山小学校"
3006087,8,1,"103015001",-32142.56,-25063.41,9,"熊本市西区 城山半田 一丁目","城山小学校"
3006088,8,1,"103015001",-32145.48,-24708.6,9,"熊本市西区 城山半田 一丁目","城山小学校"
3006089,8,1,"103016002",-33171.99,-25039.41,9,"熊本市西区 城山薬師 二丁目","城山小学校"
3006090,8,1,"103013110",-31876.92,-24365.44,9,"熊本市西区 上代 十丁目","城山小学校"
3006091,8,1,"103046106",-33908.66,-24596.08,10,"熊本市西区 小島 六丁目","小島小学校"
3006093,8,1,"103016001",-32771.6,-25403,9,"熊本市西区 城山薬師 一丁目","城山小学校"
3006094,8,1,"103013101",-30713.85,-24106.95,9,"熊本市西区 上代 一丁目","城山小学校"
3006096,8,1,"103013103",-31227.71,-24028.21,9,"熊本市西区 上代 三丁目","城山小学校"
3006098,8,1,"103014001",-32386.61,-24291.86,9,"熊本市西区 城山下代 一丁目","城山小学校"
3006099,8,1,"103012101",-32138.22,-24551.72,9,"熊本市西区 城山大塘 一丁目","城山小学校"
3006100,8,1,"103012104",-32651.05,-23798.49,9,"熊本市西区 城山大塘 四丁目","城山小学校"
3006101,8,1,"103014002",-32298.11,-24476.4,9,"熊本市西区 城山下代 二丁目","城山小学校"
3006102,8,1,"103013102",-30496.04,-24180.93,9,"熊本市西区 上代 二丁目","城山小学校"
3006103,8,1,"103013101",-30713.85,-24106.95,9,"熊本市西区 上代 一丁目","城山小学校"
3006104,8,1,"103013101",-31148.37,-23963.59,9,"熊本市西区 上代 一丁目","城山小学校"
3006105,8,1,"103013103",-30690.42,-24414.17,9,"熊本市西区 上代 三丁目","城山小学校"
3006106,8,1,"103016002",-33084.75,-24991.47,9,"熊本市西区 城山薬師 二丁目","城山小学校"
3006107,8,1,"103014004",-32549.45,-24199.92,9,"熊本市西区 城山下代 四丁目","城山小学校"
3006108,8,1,"103013101",-31083.87,-23882.39,9,"熊本市西区 上代 一丁目","城山小学校"
3006109,8,1,"103046103",-33858.02,-24585.2,10,"熊本市西区 小島 三丁目","小島小学校"
3006110,8,1,"103013101",-30784.54,-24009.05,9,"熊本市西区 上代 一丁目","城山小学校"
3006111,8,1,"103013101",-30713.85,-24106.95,9,"熊本市西区 上代 一丁目","城山小学校"
3006112,8,1,"103013109",-31762.38,-24008.15,9,"熊本市西区 上代 九丁目","城山小学校"
3006113,8,1,"103013101",-30618.48,-23857.84,9,"熊本市西区 上代 一丁目","城山小学校"
3006114,8,1,"103012101",-32154.35,-24541.54,9,"熊本市西区 城山大塘 一丁目","城山小学校"
3006115,8,1,"103016002",-33084.75,-24991.47,9,"熊本市西区 城山薬師 二丁目","城山小学校"
3006116,8,1,"103046103",-33647.08,-24905.04,10,"熊本市西区 小島 三丁目","小島小学校"
3006117,8,1,"103046102",-33018.47,-24741.47,10,"熊本市西区 小島 二丁目","小島小学校"
3006118,8,1,"103013105",-31272.03,-24790.25,9,"熊本市西区 上代 五丁目","城山小学校"
3006119,8,1,"103046102",-33046,-24868.01,10,"熊本市西区 小島 二丁目","小島小学校"
3006120,8,1,"103014001",-32526.46,-24359.67,9,"熊本市西区 城山下代 一丁目","城山小学校"
3006121,8,1,"103013104",-31222.76,-24695.88,9,"熊本市西区 上代 四丁目","城山小学校"
3006123,8,1,"103015003",-32364.77,-25288.98,9,"熊本市西区 城山半田 三丁目","城山小学校"
3006124,8,1,"103014003",-32223.19,-24710.33,9,"熊本市西区 城山下代 三丁目","城山小学校"
3006125,8,1,"103016002",-33171.99,-25039.41,9,"熊本市西区 城山薬師 二丁目","城山小学校"
3006126,8,1,"103014003",-32639.64,-24662.02,9,"熊本市西区 城山下代 三丁目","城山小学校"
3006127,8,1,"103014003",-32406.85,-24762.98,9,"熊本市西区 城山下代 三丁目","城山小学校"
3006128,8,1,"103012101",-32104.38,-24536.15,9,"熊本市西区 城山大塘 一丁目","城山小学校"
3006129,8,1,"103012102",-32183.26,-24008.66,9,"熊本市西区 城山大塘 二丁目","城山小学校"
3006130,8,1,"103012101",-32074.08,-24585.03,9,"熊本市西区 城山大塘 一丁目","城山小学校"
3006132,8,1,"103014004",-32790.83,-24582.66,9,"熊本市西区 城山下代 四丁目","城山小学校"
3006133,8,1,"103012105",-32836.12,-24042.95,9,"熊本市西区 城山大塘 五丁目","城山小学校"
3006134,8,1,"103015004",-32594.54,-25123.77,9,"熊本市西区 城山半田 四丁目","城山小学校"
3006135,8,1,"103012105",-32814.04,-23960.62,9,"熊本市西区 城山大塘 五丁目","城山小学校"
3006136,8,1,"103013106",-31345.54,-24909.24,9,"熊本市西区 上代 六丁目","城山小学校"
3006137,8,1,"103046103",-33495.8,-24904.93,10,"熊本市西区 小島 三丁目","小島小学校"
3006138,8,1,"103014003",-32420.72,-24676.19,9,"熊本市西区 城山下代 三丁目","城山小学校"
3006139,8,1,"103016002",-33084.75,-24991.47,9,"熊本市西区 城山薬師 二丁目","城山小学校"
3006141,8,1,"103046106",-34057.36,-24593.03,10,"熊本市西区 小島 六丁目","小島小学校"
3006142,8,1,"103013104",-30840.76,-24626.73,9,"熊本市西区 上代 四丁目","城山小学校"
3006143,8,1,"103013102",-30584.72,-24011.53,9,"熊本市西区 上代 二丁目","城山小学校"
3006144,8,1,"103016002",-33171.99,-25039.41,9,"熊本市西区 城山薬師 二丁目","城山小学校"
3006145,8,1,"103013103",-31227.71,-24028.21,9,"熊本市西区 上代 三丁目","城山小学校"
3006146,8,1,"103012105",-32875.98,-24028.7,9,"熊本市西区 城山大塘 五丁目","城山小学校"
3006147,8,1,"103015003",-32247.61,-25264.71,9,"熊本市西区 城山半田 三丁目","城山小学校"
3006148,8,1,"103046102",-33007.62,-24690.21,10,"熊本市西区 小島 二丁目","小島小学校"
3006150,8,1,"103013101",-30831.39,-24011.47,9,"熊本市西区 上代 一丁目","城山小学校"
3006151,8,1,"103013103",-30875.83,-24305.35,9,"熊本市西区 上代 三丁目","城山小学校"
3006152,8,1,"103046102",-33018.47,-24741.47,10,"熊本市西区 小島 二丁目","小島小学校"
3006153,8,1,"103012101",-32095.61,-24477.35,9,"熊本市西区 城山大塘 一丁目","城山小学校"
3006154,8,1,"103012101",-32148.25,-24590.08,9,"熊本市西区 城山大塘 一丁目","城山小学校"
3006155,8,1,"103013103",-30925.27,-24196.75,9,"熊本市西区 上代 三丁目","城山小学校"
3006156,8,1,"103013101",-30713.85,-24106.95,9,"熊本市西区 上代 一丁目","城山小学校"
3006157,8,1,"103013107",-31577.14,-24405.35,9,"熊本市西区 上代 七丁目","城山小学校"
3006158,8,1,"103013109",-31840.92,-24020.22,9,"熊本市西区 上代 九丁目","城山小学校"
3006159,8,1,"103012105",-32836.12,-24042.95,9,"熊本市西区 城山大塘 五丁目","城山小学校"
3006161,8,1,"103012105",-32836.12,-24042.95,9,"熊本市西区 城山大塘 五丁目","城山小学校"
3006162,8,1,"103015002",-32003.42,-25164.6,9,"熊本市西区 城山半田 二丁目","城山小学校"
3006163,8,1,"103016002",-33171.99,-25039.41,9,"熊本市西区 城山薬師 二丁目","城山小学校"
3006164,8,1,"103016001",-32709.41,-25224.55,9,"熊本市西区 城山薬師 一丁目","城山小学校"
3006165,8,1,"103013109",-31808.4,-24008.62,9,"熊本市西区 上代 九丁目","城山小学校"
3006166,8,1,"103016002",-33199.49,-25289.68,9,"熊本市西区 城山薬師 二丁目","城山小学校"
3006168,8,1,"103014002",-32286.49,-24577.22,9,"熊本市西区 城山下代 二丁目","城山小学校"
3006169,8,1,"103013109",-31762.38,-24008.15,9,"熊本市西区 上代 九丁目","城山小学校"
3006170,8,1,"103012101",-32034.45,-24234.74,9,"熊本市西区 城山大塘 一丁目","城山小学校"
3006171,8,1,"103015004",-32241.75,-25099.99,9,"熊本市西区 城山半田 四丁目","城山小学校"
3006172,8,1,"103046103",-33858.02,-24585.2,10,"熊本市西区 小島 三丁目","小島小学校"
3006173,8,1,"103015002",-31564.97,-25055.47,9,"熊本市西区 城山半田 二丁目","城山小学校"
3006174,9,1,"103016002",-33034.05,-25007.73,9,"熊本市西区 城山薬師 二丁目","城山小学校"
3006175,9,1,"103013102",-30565.85,-24187.7,9,"熊本市西区 上代 二丁目","城山小学校"
3006176,9,1,"103046106",-34127.54,-24650.67,10,"熊本市西区 小島 六丁目","小島小学校"
3006177,9,1,"103013110",-31680.85,-24562.23,9,"熊本市西区 上代 十丁目","城山小学校"
3006178,9,1,"103015004",-32219.57,-24847.92,9,"熊本市西区 城山半田 四丁目","城山小学校"
3006179,9,1,"103014004",-32765.75,-24165.11,9,"熊本市西区 城山下代 四丁目","城山小学校"
3006180,9,1,"103016001",-32688.48,-25405.02,9,"熊本市西区 城山薬師 一丁目","城山小学校"
3006181,9,1,"103015003",-32267.98,-25372.46,9,"熊本市西区 城山半田 三丁目","城山小学校"
3006182,9,1,"103014002",-32402.12,-24604.07,9,"熊本市西区 城山下代 二丁目","城山小学校"
3006183,9,1,"103014002",-32402.12,-24604.07,9,"熊本市西区 城山下代 二丁目","城山小学校"
3006184,9,1,"103013105",-31272.03,-24790.25,9,"熊本市西区 上代 五丁目","城山小学校"
3006185,9,1,"103046102",-33076.79,-24808,10,"熊本市西区 小島 二丁目","小島小学校"
3006186,9,1,"103016002",-33171.99,-25039.41,9,"熊本市西区 城山薬師 二丁目","城山小学校"
3006187,9,1,"103014004",-32580.02,-24613.46,9,"熊本市西区 城山下代 四丁目","城山小学校"
3006188,9,1,"103016002",-33084.75,-24991.47,9,"熊本市西区 城山薬師 二丁目","城山小学校"
3006189,9,1,"103046103",-33729.86,-24748.88,10,"熊本市西区 小島 三丁目","小島小学校"
3006190,9,1,"103014002",-32380.86,-24499.33,9,"熊本市西区 城山下代 二丁目","城山小学校"
3006191,9,1,"103013101",-30713.85,-24106.95,9,"熊本市西区 上代 一丁目","城山小学校"
3006192,9,1,"103013101",-30631.41,-24236.37,9,"熊本市西区 上代 一丁目","城山小学校"
3006194,9,1,"103013106",-31603.28,-24995.47,9,"熊本市西区 上代 六丁目","城山小学校"
